Customer ID,Total_Credit_Amt,Total_Credit_Cnt,Total_Debit_Amt,Total_Debit_Cnt,Age,Category,EFFECTIVE.RISK,Activity.Risk,Rating
1398,11500.55982,26,52227.0,5,49,Coorporate,9,1,High Risk
1399,22834.68676,36,55716.0,5,63,Coorporate,9,5,Low Risk
1400,16748.33849,50,62217.0,2,27,Coorporate,1,9,Low Risk
1401,12207.97911,44,22185.0,1,65,Individual,9,1,Low Risk
1402,26569.46904,2,19550.0,4,22,Coorporate,9,1,Low Risk
1403,27430.03529,7,34557.0,4,67,Individual,1,9,Low Risk
1404,13039.97691,14,66207.0,3,30,Coorporate,1,9,High Risk
1405,26848.42574,17,28393.0,2,29,Coorporate,5,5,Low Risk
1406,11316.76955,36,9589.0,6,31,Individual,5,5,Low Risk
1407,13018.64795,30,73154.0,2,38,Individual,5,5,Low Risk
1408,19288.30922,50,47630.0,8,65,Individual,5,5,Low Risk
1409,12454.78161,12,30707.0,8,36,Coorporate,9,9,Low Risk
1410,14650.99997,12,28507.0,1,69,Individual,5,1,High Risk
1411,22821.21954,1,17295.0,6,56,Coorporate,5,5,Low Risk
1412,26315.45952,25,47630.0,8,64,Individual,1,9,Low Risk
1413,16113.60389,35,10892.0,2,57,Individual,9,5,Low Risk
1414,29359.22411,18,12111.0,1,48,Coorporate,5,5,High Risk
1415,13262.85447,25,34275.0,6,51,Individual,1,5,Low Risk
1416,20627.9201,10,79223.0,2,62,Individual,1,5,High Risk
1417,11108.02311,12,50239.0,3,38,Coorporate,9,1,Low Risk
1418,13811.39198,8,42438.0,7,46,Individual,9,5,Low Risk
1419,12599.97123,7,8749.0,8,37,Coorporate,5,1,Low Risk
1420,10063.92306,18,43750.0,3,22,Individual,5,1,High Risk
1421,25919.10382,8,79750.0,2,35,Coorporate,5,1,Low Risk
1422,11177.91154,22,57089.0,3,21,Individual,1,9,Low Risk
1423,13525.69805,46,10579.0,4,67,Individual,5,1,High Risk
1424,12972.03147,32,17935.0,3,66,Individual,9,5,Low Risk
1425,26498.9302,17,8371.0,3,30,Coorporate,5,5,High Risk
1426,14753.88544,48,30707.0,8,35,Coorporate,5,5,Low Risk
1427,25697.99334,14,38320.0,4,37,Individual,5,1,Low Risk
1428,16218.07692,16,53578.0,6,45,Individual,9,5,Low Risk
1429,14462.17707,9,55952.0,4,43,Coorporate,9,9,High Risk
1430,13446.65605,46,27271.0,2,46,Coorporate,9,9,Low Risk
1431,29803.61169,27,7746.0,3,21,Coorporate,1,1,High Risk
1432,14880.29288,18,74863.0,4,42,Individual,5,9,Low Risk
1433,22457.28619,40,16181.0,2,48,Coorporate,1,9,High Risk
1434,27702.96375,15,24225.0,3,63,Coorporate,9,1,High Risk
1435,26332.39594,46,17937.0,3,44,Individual,9,9,Low Risk
1436,19384.94312,37,27513.0,4,28,Individual,5,9,Low Risk
1437,27344.66487,20,14231.0,2,60,Coorporate,9,5,High Risk
1438,13384.79887,49,31872.0,5,31,Coorporate,5,5,High Risk
1439,12671.55671,23,64323.0,2,35,Coorporate,9,1,High Risk
1440,26743.56366,40,8511.0,1,56,Individual,5,5,Low Risk
1441,27864.83351,47,19550.0,4,28,Individual,5,9,Low Risk
1442,28981.88693,49,17947.0,3,49,Individual,1,1,Low Risk
1443,12471.46554,25,66339.0,3,47,Coorporate,1,1,Low Risk
1444,22173.2951,50,9119.0,1,70,Coorporate,5,9,Low Risk
1445,14532.44746,34,75588.0,5,58,Individual,5,5,Low Risk
1446,20432.02003,4,73925.0,5,37,Individual,5,9,Low Risk
1447,27884.78311,19,64942.0,3,24,Coorporate,9,5,Low Risk
1448,20324.80851,45,11058.0,2,69,Individual,5,9,Low Risk
1449,21399.18042,22,9559.0,5,62,Individual,5,1,Low Risk
1450,27993.32893,38,63920.0,2,46,Individual,9,1,Low Risk
1451,21719.64572,33,23104.0,3,65,Coorporate,1,5,High Risk
1452,10842.38521,39,67395.0,2,35,Individual,1,9,Low Risk
1453,28003.7064,41,34557.0,4,34,Coorporate,1,5,High Risk
1454,11830.73723,49,55716.0,5,64,Individual,9,5,Low Risk
1455,19145.23417,15,5206.0,4,37,Coorporate,5,1,Low Risk
1456,15382.05958,39,10165.0,4,57,Coorporate,1,5,Low Risk
1457,28162.46079,36,73642.0,4,74,Coorporate,9,5,High Risk
1458,21185.11959,12,6134.0,3,51,Coorporate,9,9,Low Risk
1459,27348.85635,31,35650.0,6,55,Coorporate,9,1,Low Risk
1460,26231.49759,3,44401.0,1,23,Individual,1,9,High Risk
1461,25974.54687,46,25817.0,3,69,Individual,1,9,Low Risk
1462,19200.26564,24,15436.0,6,42,Individual,1,9,High Risk
1463,22058.53463,24,9834.0,4,47,Coorporate,1,5,Low Risk
1464,24140.14131,20,65455.0,2,45,Individual,9,5,Low Risk
1465,10232.47133,28,25308.0,3,74,Individual,9,9,Low Risk
1466,10854.69894,46,63759.0,2,50,Individual,5,1,High Risk
1467,23232.06678,36,20109.0,4,47,Coorporate,9,9,Low Risk
1468,29322.24141,7,21691.0,6,71,Coorporate,5,5,Low Risk
1469,17591.98902,21,70226.0,3,41,Coorporate,5,9,High Risk
1470,24682.94834,8,50486.0,5,34,Coorporate,1,5,Low Risk
1471,28581.20871,21,67267.0,4,33,Coorporate,5,1,High Risk
1472,16779.6077,8,57159.0,4,52,Individual,9,1,High Risk
1473,14385.03727,18,55550.0,3,71,Coorporate,5,1,Low Risk
1474,14848.34351,26,67820.0,1,70,Individual,5,5,Low Risk
1475,20839.15972,42,44458.0,6,44,Coorporate,9,9,Low Risk
1476,18190.18381,39,26256.0,4,25,Coorporate,5,9,High Risk
1477,10555.5193,29,18591.0,4,45,Coorporate,5,5,Low Risk
1478,13824.6848,18,47630.0,8,49,Individual,9,9,Low Risk
1479,14987.80774,24,73232.0,1,30,Individual,1,5,High Risk
1480,23562.97245,28,53732.0,4,25,Individual,1,9,Low Risk
1481,29503.21425,49,54726.0,6,30,Individual,5,1,High Risk
1482,17449.35843,49,50979.0,3,48,Coorporate,1,9,High Risk
1483,19946.55357,2,71549.0,5,37,Coorporate,5,9,Low Risk
1484,20503.08342,3,26463.0,2,53,Coorporate,1,9,High Risk
1485,16367.82349,41,56109.0,2,72,Individual,9,5,Low Risk
1486,15410.42756,9,76874.0,2,54,Coorporate,9,1,High Risk
1487,15641.68969,10,23345.0,5,22,Coorporate,1,5,Low Risk
1488,29948.42972,15,43996.0,4,42,Coorporate,1,1,High Risk
1489,12814.99867,20,47104.0,4,24,Coorporate,9,9,Low Risk
1490,25468.57486,43,36490.0,3,68,Individual,5,5,Low Risk
1491,11088.89701,21,18439.0,7,57,Individual,5,9,Low Risk
1492,27586.68602,32,21591.0,2,29,Individual,5,5,Low Risk
1493,10794.30222,44,50903.0,2,46,Coorporate,9,5,High Risk
1494,19441.78524,14,64669.0,4,72,Individual,5,1,High Risk
1495,17974.71169,8,78309.0,5,71,Individual,5,1,Low Risk
1496,21263.0026,25,20975.0,2,37,Coorporate,1,9,High Risk
1497,22207.91543,44,46321.0,2,55,Individual,1,9,Low Risk
1498,10823.04571,17,54875.0,3,41,Individual,5,1,Low Risk
1499,17000.00104,28,65148.0,2,29,Coorporate,5,5,High Risk
1500,18718.58942,12,7101.0,1,49,Coorporate,9,1,Low Risk
1501,17748.88941,11,69236.0,2,34,Coorporate,1,5,Low Risk
1502,18095.18789,30,35447.0,4,53,Coorporate,5,1,Low Risk
1503,15829.60265,23,38582.0,5,31,Individual,1,9,Low Risk
1504,18847.40523,2,72912.0,3,42,Individual,9,5,Low Risk
1505,25420.66326,13,38240.0,5,49,Individual,9,9,Low Risk
1506,17750.95922,4,27123.0,3,56,Individual,5,9,Low Risk
1507,28052.45056,11,31801.0,6,49,Coorporate,1,5,Low Risk
1508,21077.21775,24,24767.0,4,57,Individual,1,9,High Risk
1509,26129.14766,50,58969.0,4,69,Coorporate,1,9,Low Risk
1510,24010.57938,29,60554.0,3,32,Coorporate,1,9,Low Risk
1511,24820.49243,23,52427.0,2,24,Individual,1,1,Low Risk
1512,13223.56044,47,57241.0,5,52,Individual,9,9,Low Risk
1513,24202.55681,46,31801.0,6,49,Coorporate,9,9,Low Risk
1514,10860.7038,43,27123.0,3,61,Coorporate,1,1,Low Risk
1515,16540.50382,36,42530.0,4,21,Coorporate,5,9,Low Risk
1516,18718.54775,48,33174.0,5,26,Coorporate,9,1,Low Risk
1517,27302.7402,18,34194.0,3,69,Individual,9,9,High Risk
1518,12574.7425,22,35756.0,1,48,Individual,5,9,High Risk
1519,11562.08034,18,34535.0,3,40,Individual,9,5,Low Risk
1520,22466.80891,44,62665.0,5,31,Coorporate,1,5,Low Risk
1521,15462.95044,23,45691.0,2,43,Individual,1,5,High Risk
1522,17154.56027,14,57488.0,6,51,Coorporate,9,9,High Risk
1523,19902.08078,23,54595.0,6,60,Coorporate,9,1,Low Risk
1524,21578.93565,46,24877.0,6,41,Individual,9,5,Low Risk
1525,19159.49498,1,58035.0,3,50,Coorporate,1,1,Low Risk
1526,28855.25937,47,34965.0,4,39,Coorporate,9,5,Low Risk
1527,19614.51593,31,64237.0,5,25,Coorporate,5,5,Low Risk
1528,24641.91791,31,41284.0,1,74,Individual,1,5,Low Risk
1529,25193.48561,22,50239.0,3,65,Coorporate,5,5,High Risk
1530,19694.43257,11,5206.0,4,21,Individual,5,1,High Risk
1531,17592.01189,18,53141.0,2,26,Individual,5,9,Low Risk
1532,23123.83499,3,76238.0,1,55,Individual,5,9,High Risk
1533,16692.3803,37,25006.0,3,38,Individual,9,5,Low Risk
1534,20328.00745,4,40763.0,2,70,Coorporate,9,5,Low Risk
1535,13965.25888,1,36269.0,6,54,Coorporate,5,1,Low Risk
1536,21748.04145,39,21904.0,1,59,Individual,5,9,Low Risk
1537,12206.32461,31,31673.0,4,74,Individual,9,9,Low Risk
1538,22597.25867,45,14289.0,3,23,Coorporate,5,9,High Risk
1539,23851.87188,30,65454.0,4,55,Individual,9,9,High Risk
1540,13647.7172,24,15432.0,3,59,Coorporate,1,1,High Risk
1541,25587.65754,39,69823.0,3,73,Individual,5,5,High Risk
1542,16337.32921,40,44766.0,2,49,Coorporate,9,1,High Risk
1543,24859.59747,15,45445.0,5,22,Individual,1,1,High Risk
1544,13081.54951,24,23322.0,1,60,Individual,1,9,Low Risk
1545,26401.40004,32,30707.0,8,70,Individual,5,5,High Risk
1546,21321.67076,44,33526.0,3,42,Coorporate,9,5,Low Risk
1547,21968.37798,47,41713.0,3,72,Individual,5,9,Low Risk
1548,24519.12477,35,49902.0,7,36,Coorporate,9,9,High Risk
1549,17402.66515,46,53170.0,5,72,Coorporate,1,1,Low Risk
1550,17865.54081,29,64532.0,4,43,Coorporate,9,5,High Risk
1551,21851.19166,16,78635.0,2,32,Individual,9,9,Low Risk
1552,17847.95028,4,48751.0,3,51,Coorporate,1,5,Low Risk
1553,21022.99825,34,47456.0,2,44,Coorporate,1,9,High Risk
1554,17542.63765,48,17358.0,2,51,Coorporate,9,1,Low Risk
1555,14937.20038,5,34062.0,6,38,Coorporate,9,9,High Risk
1556,27452.38079,45,66668.0,4,45,Coorporate,1,1,Low Risk
1557,10358.56199,43,17002.0,4,24,Individual,9,5,Low Risk
1558,12341.00471,12,67501.0,4,37,Individual,9,1,High Risk
1559,16001.64727,45,15177.0,2,61,Coorporate,5,5,Low Risk
1560,19559.83578,49,67267.0,4,33,Individual,5,1,High Risk
1561,29670.42479,48,67627.0,6,32,Individual,9,9,Low Risk
1562,22150.39818,1,42036.0,4,54,Coorporate,5,5,High Risk
1563,25270.719,43,9637.0,4,68,Individual,9,9,Low Risk
1564,20646.30811,4,15819.0,6,72,Individual,5,1,High Risk
1565,20283.79761,12,69230.0,4,58,Individual,1,1,Low Risk
1566,29751.2877,34,77109.0,2,36,Individual,1,9,Low Risk
1567,22667.52609,30,71339.0,4,39,Coorporate,9,1,Low Risk
1568,29765.42066,45,19774.0,2,47,Individual,9,9,Low Risk
1569,27323.35186,36,34575.0,2,37,Coorporate,9,5,Low Risk
1570,26677.36973,28,52182.0,5,59,Coorporate,1,5,Low Risk
1571,27843.10218,24,6236.0,5,37,Individual,1,9,High Risk
1572,27561.12692,8,19642.0,2,27,Coorporate,5,5,High Risk
1573,21049.27317,4,79004.0,1,64,Individual,1,9,High Risk
1574,13858.72851,27,25576.0,5,39,Individual,1,1,Low Risk
1575,24539.46277,33,69716.0,8,42,Coorporate,5,1,High Risk
1576,23903.5683,46,31464.0,3,69,Coorporate,9,1,High Risk
1577,19959.36185,28,53578.0,6,31,Individual,9,1,Low Risk
1578,21319.99258,32,14137.0,4,54,Coorporate,1,1,High Risk
1579,23894.54836,27,28639.0,3,60,Individual,1,5,Low Risk
1580,17989.03336,28,31464.0,3,34,Individual,1,9,Low Risk
1581,14473.95597,3,27226.0,2,67,Coorporate,5,5,High Risk
1582,28477.22323,48,10187.0,5,55,Coorporate,5,9,Low Risk
1583,20350.71322,16,41458.0,3,69,Individual,9,1,Low Risk
1584,14973.11571,33,13914.0,6,31,Individual,1,1,Low Risk
1585,26612.8626,32,36070.0,3,23,Coorporate,1,9,Low Risk
1586,17775.80743,10,31188.0,7,73,Individual,1,1,High Risk
1587,21590.38726,3,18997.0,2,31,Coorporate,1,1,Low Risk
1588,22441.7037,9,18855.0,2,50,Individual,1,9,Low Risk
1589,28999.38592,23,22752.0,3,21,Individual,9,5,High Risk
1590,19222.8114,44,33794.0,3,66,Coorporate,5,9,Low Risk
1591,19700.25824,37,30707.0,8,56,Coorporate,9,5,Low Risk
1592,29359.03661,37,66414.0,2,58,Coorporate,1,5,High Risk
1593,28655.39861,6,71771.0,2,68,Individual,1,1,Low Risk
1594,29379.54991,25,67671.0,4,30,Individual,5,1,Low Risk
1595,12658.92387,24,57261.0,6,44,Coorporate,5,1,Low Risk
1596,19524.5781,37,67454.0,4,74,Individual,9,1,Low Risk
1597,26073.69746,25,23786.0,3,31,Coorporate,9,1,High Risk
1598,18634.02433,16,60579.0,4,54,Coorporate,1,5,High Risk
1599,28264.43964,30,12812.0,3,69,Individual,9,9,Low Risk
1600,17506.74317,36,6057.0,2,70,Individual,9,9,Low Risk
1601,14077.24614,46,58138.0,3,24,Individual,9,1,Low Risk
1602,14606.63215,36,39311.0,3,57,Individual,9,9,Low Risk
1603,15370.76964,49,21108.0,4,47,Individual,5,9,High Risk
1604,16243.41446,10,9273.0,2,38,Coorporate,1,5,High Risk
1605,28733.79033,11,35672.0,6,36,Coorporate,5,5,High Risk
1606,15868.01433,44,59983.0,2,29,Coorporate,5,9,High Risk
1607,27712.7398,42,11546.0,3,27,Individual,1,9,Low Risk
1608,23520.71671,23,73770.0,4,63,Coorporate,1,9,Low Risk
1609,13149.44436,16,43117.0,2,66,Coorporate,5,9,Low Risk
1610,23898.23468,19,8879.0,2,40,Individual,5,5,Low Risk
1611,11292.8064,25,7454.0,1,39,Individual,9,9,Low Risk
1612,25003.37063,34,62074.0,1,64,Coorporate,1,9,High Risk
1613,15888.73477,23,6840.0,4,72,Coorporate,5,9,Low Risk
1614,28196.48541,23,20367.0,3,52,Individual,9,1,Low Risk
1615,23302.66015,2,46896.0,3,29,Coorporate,1,1,Low Risk
1616,12251.14429,5,30360.0,3,68,Individual,1,9,Low Risk
1617,27147.51577,44,14117.0,1,36,Individual,5,5,Low Risk
1618,17539.23742,32,24658.0,3,53,Individual,1,9,Low Risk
1619,18324.38005,4,20921.0,1,34,Coorporate,9,1,Low Risk
1620,11719.27578,43,45976.0,2,70,Coorporate,1,1,High Risk
1621,18250.03279,28,5960.0,1,39,Individual,1,1,Low Risk
1622,19292.50352,49,53310.0,3,57,Coorporate,5,1,High Risk
1623,20454.09149,38,69856.0,4,56,Coorporate,9,1,High Risk
1624,18017.34369,16,39856.0,2,55,Coorporate,5,9,High Risk
1625,11382.18839,17,70226.0,3,55,Individual,1,1,Low Risk
1626,27400.34356,38,25316.0,2,25,Individual,1,1,Low Risk
1627,23683.28448,14,56115.0,4,74,Coorporate,9,9,Low Risk
1628,29263.86214,39,27607.0,5,51,Coorporate,5,9,Low Risk
1629,25331.56897,1,54971.0,2,67,Coorporate,1,9,Low Risk
1630,18381.32608,17,14632.0,3,31,Coorporate,1,9,Low Risk
1631,22641.39732,15,20490.0,4,37,Coorporate,9,5,Low Risk
1632,13427.04563,20,25610.0,2,21,Individual,1,5,Low Risk
1633,24556.59926,17,14740.0,4,73,Coorporate,5,5,High Risk
1634,24004.83071,25,43755.0,2,59,Coorporate,9,9,Low Risk
1635,23113.03515,45,70453.0,4,50,Coorporate,9,5,Low Risk
1636,28792.0643,45,17452.0,4,45,Individual,5,9,High Risk
1637,24219.56914,33,21600.0,6,22,Coorporate,5,9,High Risk
1638,12540.15106,20,54593.0,1,48,Individual,5,5,Low Risk
1639,10547.88922,27,15137.0,6,38,Individual,1,9,Low Risk
1640,18201.90018,3,75201.0,6,63,Coorporate,9,9,High Risk
1641,11844.82801,3,43455.0,6,52,Coorporate,5,1,Low Risk
1642,19880.66671,39,17564.0,5,39,Individual,1,1,Low Risk
1643,28484.03813,11,58402.0,5,69,Coorporate,9,1,Low Risk
1644,14831.70368,29,15137.0,6,32,Individual,9,5,Low Risk
1645,23654.83954,3,70889.0,3,35,Individual,5,5,Low Risk
1646,27409.07406,31,44683.0,2,26,Individual,5,9,Low Risk
1647,27552.38785,21,49557.0,5,63,Coorporate,1,5,High Risk
1648,11354.62152,25,46586.0,4,27,Individual,1,5,Low Risk
1649,19976.84905,15,66036.0,7,46,Coorporate,5,1,Low Risk
1650,16012.74489,28,69923.0,3,73,Coorporate,5,5,High Risk
1651,10778.16433,9,35231.0,1,54,Coorporate,9,1,Low Risk
1652,11456.12293,16,73583.0,4,62,Individual,1,9,Low Risk
1653,13692.21154,25,14862.0,3,59,Coorporate,5,1,High Risk
1654,19087.79798,31,51999.0,2,25,Individual,5,1,Low Risk
1655,10808.1392,44,39248.0,6,42,Coorporate,1,5,Low Risk
1656,13056.70423,9,68469.0,3,47,Individual,9,1,Low Risk
1657,20433.61791,16,57241.0,5,59,Coorporate,9,9,High Risk
1658,10358.06321,20,14282.0,3,45,Coorporate,5,9,Low Risk
1659,20216.10829,1,70964.0,3,60,Coorporate,9,1,Low Risk
1660,28896.40728,28,16764.0,4,69,Individual,1,5,High Risk
1661,12674.45933,18,67756.0,1,45,Individual,9,9,High Risk
1662,21697.99653,19,11866.0,3,36,Individual,9,9,Low Risk
1663,16533.32893,42,21401.0,3,65,Individual,5,9,Low Risk
1664,26293.21672,8,68080.0,2,55,Coorporate,5,1,Low Risk
1665,18008.86551,15,68555.0,9,36,Coorporate,5,5,Low Risk
1666,11218.2374,8,38240.0,5,39,Individual,9,1,Low Risk
1667,14450.04802,35,52773.0,2,38,Individual,9,1,Low Risk
1668,15658.12676,47,26981.0,4,41,Individual,1,9,Low Risk
1669,26344.15821,33,9559.0,5,41,Coorporate,9,1,Low Risk
1670,29994.01699,32,52091.0,4,40,Individual,5,5,Low Risk
1671,20956.60733,20,25619.0,2,32,Individual,9,9,Low Risk
1672,29116.3463,13,40160.0,5,30,Individual,5,1,Low Risk
1673,22260.16178,35,18439.0,7,21,Coorporate,1,5,High Risk
1674,25897.37533,5,72897.0,5,60,Individual,1,5,Low Risk
1675,20429.58878,23,11866.0,3,32,Individual,5,1,High Risk
1676,25892.05231,21,36984.0,1,24,Individual,9,1,Low Risk
1677,11001.48307,6,17860.0,3,46,Individual,9,9,Low Risk
1678,21707.48997,12,24431.0,2,63,Coorporate,9,5,High Risk
1679,20614.93147,5,34265.0,2,24,Coorporate,1,9,High Risk
1680,13059.5967,18,25308.0,3,70,Coorporate,9,1,Low Risk
1681,21066.34228,28,45445.0,5,22,Individual,5,9,Low Risk
1682,25447.11105,3,71724.0,2,42,Coorporate,9,9,High Risk
1683,18838.41198,23,63475.0,4,52,Individual,9,9,High Risk
1684,21738.16559,37,72703.0,3,22,Coorporate,5,5,Low Risk
1685,21229.79695,20,20740.0,1,41,Coorporate,9,5,Low Risk
1686,24881.82199,1,51349.0,4,61,Coorporate,1,5,Low Risk
1687,14812.6019,4,54722.0,3,25,Coorporate,5,1,High Risk
1688,18944.23644,47,10812.0,3,60,Individual,9,1,Low Risk
1689,29513.30587,11,13836.0,5,43,Individual,1,9,Low Risk
1690,20528.4839,24,35298.0,1,22,Coorporate,1,1,Low Risk
1691,15558.95246,41,16383.0,5,60,Coorporate,1,9,Low Risk
1692,29523.73381,25,32122.0,4,50,Coorporate,9,9,High Risk
1693,16385.41058,35,46577.0,2,58,Coorporate,9,5,Low Risk
1694,17955.40837,46,19344.0,6,36,Coorporate,9,1,Low Risk
1695,29589.24116,41,78083.0,2,59,Individual,1,1,High Risk
1696,17717.27736,33,10187.0,5,53,Individual,5,9,Low Risk
1697,16160.4924,6,44613.0,2,56,Individual,5,5,Low Risk
1698,22622.46722,15,22540.0,1,26,Coorporate,9,5,High Risk
1699,18884.01168,4,74286.0,2,44,Individual,9,1,Low Risk
1700,11477.78349,43,61444.0,4,59,Individual,9,5,Low Risk
1701,16507.82998,2,5162.0,4,40,Individual,5,5,Low Risk
1702,18066.84827,40,66461.0,6,64,Coorporate,9,9,Low Risk
1703,10974.01861,20,10709.0,5,29,Coorporate,5,9,High Risk
1704,19295.07104,13,72067.0,3,59,Coorporate,1,9,High Risk
1705,25141.5248,29,35347.0,9,63,Coorporate,5,9,Low Risk
1706,13426.7755,38,65794.0,3,21,Individual,5,5,Low Risk
1707,13542.84984,22,20989.0,3,67,Individual,9,9,Low Risk
1708,27645.3325,10,66183.0,2,33,Individual,9,9,Low Risk
1709,24064.00979,5,59709.0,6,40,Coorporate,1,9,Low Risk
1710,25836.58608,7,61444.0,4,41,Individual,5,1,Low Risk
1711,10957.51576,6,17634.0,2,22,Individual,9,5,Low Risk
1712,17717.7425,14,34434.0,5,67,Coorporate,9,9,Low Risk
1713,24626.96537,36,57261.0,6,21,Coorporate,1,5,Low Risk
1714,28776.36648,9,78256.0,3,43,Coorporate,5,1,High Risk
1715,20816.22232,11,7288.0,4,32,Coorporate,1,9,Low Risk
1716,10434.20426,50,70975.0,3,49,Individual,1,5,Low Risk
1717,28073.29886,15,8947.0,10,72,Coorporate,5,1,Low Risk
1718,15848.24255,27,14997.0,3,68,Individual,1,9,Low Risk
1719,15294.35693,38,31238.0,5,60,Coorporate,9,9,High Risk
1720,20080.10675,36,60002.0,3,57,Individual,1,5,Low Risk
1721,28291.44542,6,68680.0,4,56,Individual,9,1,Low Risk
1722,14802.31628,42,76654.0,3,72,Individual,5,1,Low Risk
1723,22232.872,11,72783.0,8,64,Coorporate,9,1,Low Risk
1724,17779.52336,4,18125.0,5,32,Coorporate,9,5,High Risk
1725,23740.38866,40,58724.0,4,62,Individual,9,9,Low Risk
1726,26689.16676,33,54571.0,4,60,Individual,9,5,High Risk
1727,17113.08285,22,22230.0,2,50,Coorporate,1,5,High Risk
1728,27752.42357,34,24054.0,4,34,Individual,1,5,High Risk
1729,25911.57447,30,27002.0,2,54,Coorporate,1,5,Low Risk
1730,23789.20268,29,54535.0,2,68,Coorporate,5,1,Low Risk
1731,23859.38064,47,29186.0,1,51,Coorporate,5,5,Low Risk
1732,14288.49598,23,38284.0,2,63,Individual,5,5,Low Risk
1733,16392.57815,2,59635.0,3,25,Coorporate,1,9,Low Risk
1734,25263.40417,19,53170.0,5,37,Coorporate,1,5,Low Risk
1735,23068.59009,33,35879.0,4,44,Coorporate,9,9,High Risk
1736,16955.80197,41,50199.0,4,34,Individual,9,9,Low Risk
1737,28339.5492,22,58422.0,6,49,Coorporate,9,5,Low Risk
1738,12980.95413,1,19018.0,2,52,Coorporate,9,1,Low Risk
1739,10306.1219,39,42671.0,4,55,Coorporate,5,1,Low Risk
1740,11590.74081,44,36268.0,3,54,Coorporate,1,5,Low Risk
1741,16413.9054,38,8747.0,5,73,Individual,1,5,Low Risk
1742,18159.80436,48,6134.0,3,73,Coorporate,1,9,Low Risk
1743,24524.5569,9,63205.0,1,43,Coorporate,1,5,Low Risk
1744,15829.91383,35,25417.0,4,35,Individual,9,5,Low Risk
1745,23312.69913,48,28068.0,3,35,Coorporate,9,1,High Risk
1746,18250.04934,27,9637.0,4,23,Individual,5,1,Low Risk
1747,18054.7079,35,44129.0,1,74,Individual,9,5,Low Risk
1748,10092.98178,42,35192.0,5,35,Individual,9,9,Low Risk
1749,15733.93096,38,64169.0,3,55,Coorporate,9,5,Low Risk
1750,13521.45818,18,48602.0,4,32,Coorporate,1,5,Low Risk
1751,12111.28324,39,26281.0,1,63,Coorporate,5,1,Low Risk
1752,15780.1056,43,29531.0,2,42,Individual,1,1,Low Risk
1753,21876.23363,34,16333.0,4,25,Coorporate,1,5,Low Risk
1754,18540.57518,50,14740.0,4,67,Individual,1,1,Low Risk
1755,25642.70846,25,44337.0,2,24,Coorporate,1,9,Low Risk
1756,20144.92418,2,31188.0,7,59,Coorporate,1,9,Low Risk
1757,26655.76552,21,28631.0,5,54,Individual,9,9,Low Risk
1758,27913.01374,28,23646.0,3,65,Coorporate,1,5,Low Risk
1759,14885.96934,17,61530.0,3,35,Coorporate,9,5,Low Risk
1760,10560.29672,48,26418.0,3,54,Individual,5,5,Low Risk
1761,10297.91747,14,47104.0,4,25,Coorporate,5,5,High Risk
1762,14893.08462,20,28631.0,5,34,Coorporate,1,5,High Risk
1763,26504.85203,22,10431.0,3,33,Coorporate,5,5,Low Risk
1764,15253.32985,17,20109.0,4,44,Individual,9,1,Low Risk
1765,29325.01128,21,7065.0,4,27,Individual,1,1,Low Risk
1766,15822.67422,50,19344.0,6,54,Individual,9,1,High Risk
1767,14120.72203,36,77179.0,1,67,Coorporate,5,1,Low Risk
1768,15526.1789,31,45961.0,4,59,Coorporate,9,1,High Risk
1769,18635.8822,14,62530.0,4,25,Coorporate,9,5,Low Risk
1770,15430.1775,15,37281.0,3,43,Coorporate,5,9,High Risk
1771,27282.8359,24,42036.0,4,33,Individual,9,5,High Risk
1772,12496.24822,10,57444.0,3,24,Coorporate,1,1,Low Risk
1773,16095.95616,9,51860.0,3,45,Coorporate,9,5,High Risk
1774,23132.90167,14,16271.0,4,47,Individual,9,1,High Risk
