TOT_TRXN_AM,TOT_TRXN_CNT,EFFECTIVE.RISK,Activity.Risk,HR.AM,LRF.AM,PASS.THROUGH,TRUSTED.PAIR,RUN.DATE,Overall_risk,Customer ID
18299.87474,44,5,5,18299.87474,0,Y,Y,1/31/2019,High Risk,1628
26414.72052,1,1,9,26414.72052,0,Y,N,1/31/2019,High Risk,9305
16213.55434,39,1,5,16213.55434,0,N,N,1/31/2019,Low Risk,1140
19198.36064,23,9,9,19198.36064,0,Y,Y,1/31/2019,Low Risk,7237
16933.63057,7,9,9,16933.63057,0,Y,Y,1/31/2019,Low Risk,3601
18554.29475,4,9,9,18554.29475,0,Y,Y,1/31/2019,Low Risk,5135
18247.15389,43,1,9,18247.15389,0,Y,N,1/31/2019,Low Risk,7741
10866.16859,12,5,9,10866.16859,0,Y,Y,1/31/2019,Low Risk,2265
23732.06602,21,9,5,23732.06602,0,N,Y,1/31/2019,Low Risk,3656
11768.44754,19,9,5,11768.44754,0,Y,N,1/31/2019,Low Risk,2608
22047.01057,26,1,5,22047.01057,0,N,N,1/31/2019,Low Risk,8872
17224.44356,44,1,5,17224.44356,0,Y,Y,1/31/2019,High Risk,9127
21635.02187,26,5,5,21635.02187,0,N,N,1/31/2019,High Risk,7644
18108.11165,49,9,1,18108.11165,0,N,N,1/31/2019,High Risk,2565
26800.42632,3,1,5,26800.42632,0,Y,N,1/31/2019,High Risk,5188
24129.94472,36,5,1,24129.94472,0,Y,N,1/31/2019,Low Risk,2546
29791.79365,26,1,5,29791.79365,0,Y,Y,1/31/2019,Low Risk,9479
11314.67032,22,1,1,11314.67032,0,Y,Y,1/31/2019,High Risk,4204
11652.40708,31,1,9,11652.40708,0,Y,N,1/31/2019,Low Risk,6819
17373.08362,41,9,5,17373.08362,0,Y,N,1/31/2019,Low Risk,1849
17654.49049,25,1,5,17654.49049,0,N,Y,1/31/2019,Low Risk,3849
20915.17731,2,1,5,20915.17731,0,N,Y,1/31/2019,High Risk,8279
21277.35646,48,1,1,21277.35646,0,Y,Y,1/31/2019,Low Risk,1187
27015.56132,49,9,1,27015.56132,0,N,N,1/31/2019,Low Risk,8051
11717.79353,27,9,9,11717.79353,0,N,N,1/31/2019,Low Risk,4906
23054.92253,16,5,1,23054.92253,0,N,Y,1/31/2019,Low Risk,2731
26877.32489,24,1,5,26877.32489,0,N,Y,1/31/2019,Low Risk,6119
18988.26161,6,1,5,18988.26161,0,Y,N,1/31/2019,Low Risk,5533
23037.94912,6,9,5,23037.94912,0,Y,N,1/31/2019,Low Risk,1164
16193.84184,42,9,9,16193.84184,0,N,Y,1/31/2019,Low Risk,7458
15761.34496,32,5,5,15761.34496,0,N,N,1/31/2019,Low Risk,4242
23048.44755,43,9,5,23048.44755,0,Y,N,1/31/2019,Low Risk,6368
28739.83502,24,5,9,28739.83502,0,N,Y,1/31/2019,Low Risk,4909
15056.51881,13,9,5,15056.51881,0,Y,Y,1/31/2019,Low Risk,4794
13218.33455,22,1,1,13218.33455,0,Y,N,1/31/2019,High Risk,7970
13006.70272,7,9,1,13006.70272,0,N,Y,1/31/2019,High Risk,3023
16415.05409,49,5,9,16415.05409,0,N,Y,1/31/2019,High Risk,2723
20237.04811,12,9,9,20237.04811,0,Y,N,1/31/2019,Low Risk,5991
28047.39054,12,5,1,28047.39054,0,Y,Y,1/31/2019,Low Risk,8128
29495.44885,2,9,1,29495.44885,0,N,N,1/31/2019,High Risk,7746
21511.41625,9,9,1,21511.41625,0,N,N,1/31/2019,Low Risk,9386
13952.7413,12,5,1,13952.7413,0,N,N,1/31/2019,Low Risk,6203
24542.28001,19,5,9,24542.28001,0,Y,N,1/31/2019,Low Risk,6471
21273.36634,7,1,1,21273.36634,0,N,Y,1/31/2019,High Risk,1704
18624.03922,25,5,9,18624.03922,0,N,Y,1/31/2019,High Risk,9094
26601.40801,42,1,5,26601.40801,0,Y,N,1/31/2019,Low Risk,4154
21327.26517,7,1,5,21327.26517,0,N,Y,1/31/2019,Low Risk,8645
26451.98992,37,5,9,26451.98992,0,N,N,1/31/2019,Low Risk,5501
25252.89066,19,5,5,25252.89066,0,Y,Y,1/31/2019,High Risk,7111
17212.94636,36,1,9,17212.94636,0,N,N,1/31/2019,Low Risk,7751
29339.51605,38,1,1,29339.51605,0,Y,Y,1/31/2019,Low Risk,8565
13948.00435,13,9,9,13948.00435,0,Y,Y,1/31/2019,Low Risk,8455
15903.39829,13,9,5,15903.39829,0,Y,N,1/31/2019,Low Risk,6415
22554.34504,13,9,1,22554.34504,0,Y,Y,1/31/2019,Low Risk,5203
19154.9569,43,1,1,19154.9569,0,N,Y,1/31/2019,Low Risk,5670
24042.26414,50,5,5,24042.26414,0,Y,Y,1/31/2019,Low Risk,9276
14433.86454,44,1,5,14433.86454,0,N,Y,1/31/2019,Low Risk,7928
28262.17404,8,5,5,28262.17404,0,N,Y,1/31/2019,High Risk,4600
23288.42113,39,5,9,23288.42113,0,N,Y,1/31/2019,Low Risk,9060
13292.3901,13,1,1,13292.3901,0,Y,N,1/31/2019,Low Risk,8283
11500.55982,26,9,1,11500.55982,0,Y,Y,1/31/2019,High Risk,2443
22834.68676,36,9,5,22834.68676,0,N,Y,1/31/2019,Low Risk,3039
16748.33849,50,1,9,16748.33849,0,N,N,1/31/2019,Low Risk,2665
12207.97911,44,9,1,12207.97911,0,N,N,1/31/2019,Low Risk,9151
26569.46904,2,9,1,26569.46904,0,Y,N,1/31/2019,Low Risk,5218
27430.03529,7,1,9,27430.03529,0,Y,Y,1/31/2019,Low Risk,2725
13039.97691,14,1,9,13039.97691,0,Y,N,1/31/2019,High Risk,7838
26848.42574,17,5,5,26848.42574,0,N,Y,1/31/2019,Low Risk,8520
11316.76955,36,5,5,11316.76955,0,Y,Y,1/31/2019,Low Risk,7050
13018.64795,30,5,5,13018.64795,0,Y,Y,1/31/2019,Low Risk,3343
19288.30922,50,5,5,19288.30922,0,Y,Y,1/31/2019,Low Risk,5313
12454.78161,12,9,9,12454.78161,0,Y,N,1/31/2019,Low Risk,8130
14650.99997,12,5,1,14650.99997,0,N,N,1/31/2019,High Risk,2511
22821.21954,1,5,5,22821.21954,0,N,N,1/31/2019,Low Risk,8978
26315.45952,25,1,9,26315.45952,0,N,N,1/31/2019,Low Risk,6269
16113.60389,35,9,5,16113.60389,0,Y,Y,1/31/2019,Low Risk,1944
29359.22411,18,5,5,29359.22411,0,N,Y,1/31/2019,High Risk,7690
13262.85447,25,1,5,13262.85447,0,Y,N,1/31/2019,Low Risk,3131
20627.9201,10,1,5,20627.9201,0,Y,N,1/31/2019,High Risk,9119
11108.02311,12,9,1,11108.02311,0,Y,Y,1/31/2019,Low Risk,2809
13811.39198,8,9,5,13811.39198,0,Y,N,1/31/2019,Low Risk,1053
12599.97123,7,5,1,12599.97123,0,N,Y,1/31/2019,Low Risk,1943
10063.92306,18,5,1,10063.92306,0,Y,Y,1/31/2019,High Risk,1828
25919.10382,8,5,1,25919.10382,0,Y,Y,1/31/2019,Low Risk,2080
11177.91154,22,1,9,11177.91154,0,N,N,1/31/2019,Low Risk,2808
13525.69805,46,5,1,13525.69805,0,N,N,1/31/2019,High Risk,4352
12972.03147,32,9,5,12972.03147,0,Y,N,1/31/2019,Low Risk,8654
26498.9302,17,5,5,26498.9302,0,Y,N,1/31/2019,High Risk,2747
14753.88544,48,5,5,14753.88544,0,N,Y,1/31/2019,Low Risk,3331
25697.99334,14,5,1,25697.99334,0,Y,N,1/31/2019,Low Risk,9920
16218.07692,16,9,5,16218.07692,0,Y,N,1/31/2019,Low Risk,5242
14462.17707,9,9,9,14462.17707,0,N,N,1/31/2019,High Risk,5823
13446.65605,46,9,9,13446.65605,0,N,N,1/31/2019,Low Risk,2132
29803.61169,27,1,1,29803.61169,0,Y,Y,1/31/2019,High Risk,2333
14880.29288,18,5,9,14880.29288,0,N,Y,1/31/2019,Low Risk,4945
22457.28619,40,1,9,22457.28619,0,Y,N,1/31/2019,High Risk,2858
27702.96375,15,9,1,27702.96375,0,Y,Y,1/31/2019,High Risk,9625
26332.39594,46,9,9,26332.39594,0,Y,N,1/31/2019,Low Risk,3115
19384.94312,37,5,9,19384.94312,0,N,Y,1/31/2019,Low Risk,9477
27344.66487,20,9,5,27344.66487,0,N,N,1/31/2019,High Risk,8306
13384.79887,49,5,5,13384.79887,0,Y,N,1/31/2019,High Risk,5548
12671.55671,23,9,1,12671.55671,0,Y,Y,1/31/2019,High Risk,9241
26743.56366,40,5,5,26743.56366,0,N,N,1/31/2019,Low Risk,5300
27864.83351,47,5,9,27864.83351,0,N,Y,1/31/2019,Low Risk,4264
28981.88693,49,1,1,28981.88693,0,Y,Y,1/31/2019,Low Risk,8706
12471.46554,25,1,1,12471.46554,0,Y,Y,1/31/2019,Low Risk,7283
22173.2951,50,5,9,22173.2951,0,N,Y,1/31/2019,Low Risk,3181
14532.44746,34,5,5,14532.44746,0,N,N,1/31/2019,Low Risk,5765
20432.02003,4,5,9,20432.02003,0,Y,Y,1/31/2019,Low Risk,1553
27884.78311,19,9,5,27884.78311,0,Y,Y,1/31/2019,Low Risk,3557
20324.80851,45,5,9,20324.80851,0,Y,Y,1/31/2019,Low Risk,8091
21399.18042,22,5,1,21399.18042,0,Y,Y,1/31/2019,Low Risk,1275
27993.32893,38,9,1,27993.32893,0,N,Y,1/31/2019,Low Risk,2135
21719.64572,33,1,5,21719.64572,0,N,Y,1/31/2019,High Risk,2151
10842.38521,39,1,9,10842.38521,0,Y,Y,1/31/2019,Low Risk,2447
28003.7064,41,1,5,28003.7064,0,Y,Y,1/31/2019,High Risk,9187
11830.73723,49,9,5,11830.73723,0,N,N,1/31/2019,Low Risk,2184
19145.23417,15,5,1,19145.23417,0,N,N,1/31/2019,Low Risk,6281
15382.05958,39,1,5,15382.05958,0,N,N,1/31/2019,Low Risk,4089
28162.46079,36,9,5,28162.46079,0,N,Y,1/31/2019,High Risk,9979
21185.11959,12,9,9,21185.11959,0,N,N,1/31/2019,Low Risk,2820
27348.85635,31,9,1,27348.85635,0,N,Y,1/31/2019,Low Risk,3320
26231.49759,3,1,9,26231.49759,0,Y,Y,1/31/2019,High Risk,8049
25974.54687,46,1,9,25974.54687,0,N,N,1/31/2019,Low Risk,1812
19200.26564,24,1,9,19200.26564,0,Y,Y,1/31/2019,High Risk,6526
22058.53463,24,1,5,22058.53463,0,N,Y,1/31/2019,Low Risk,9047
24140.14131,20,9,5,24140.14131,0,N,N,1/31/2019,Low Risk,8202
10232.47133,28,9,9,10232.47133,0,N,N,1/31/2019,Low Risk,8150
10854.69894,46,5,1,10854.69894,0,Y,N,1/31/2019,High Risk,3254
23232.06678,36,9,9,23232.06678,0,Y,N,1/31/2019,Low Risk,2059
29322.24141,7,5,5,29322.24141,0,N,Y,1/31/2019,Low Risk,5509
17591.98902,21,5,9,17591.98902,0,Y,N,1/31/2019,High Risk,2107
24682.94834,8,1,5,24682.94834,0,N,Y,1/31/2019,Low Risk,6462
28581.20871,21,5,1,28581.20871,0,Y,N,1/31/2019,High Risk,5389
16779.6077,8,9,1,16779.6077,0,Y,Y,1/31/2019,High Risk,9776
14385.03727,18,5,1,14385.03727,0,N,N,1/31/2019,Low Risk,7988
14848.34351,26,5,5,14848.34351,0,N,Y,1/31/2019,Low Risk,7921
20839.15972,42,9,9,20839.15972,0,N,N,1/31/2019,Low Risk,3089
18190.18381,39,5,9,18190.18381,0,Y,N,1/31/2019,High Risk,4431
10555.5193,29,5,5,10555.5193,0,Y,N,1/31/2019,Low Risk,2625
13824.6848,18,9,9,13824.6848,0,N,N,1/31/2019,Low Risk,9838
14987.80774,24,1,5,14987.80774,0,Y,N,1/31/2019,High Risk,5034
23562.97245,28,1,9,23562.97245,0,Y,Y,1/31/2019,Low Risk,5325
29503.21425,49,5,1,29503.21425,0,Y,Y,1/31/2019,High Risk,8808
17449.35843,49,1,9,17449.35843,0,Y,Y,1/31/2019,High Risk,1634
19946.55357,2,5,9,19946.55357,0,N,Y,1/31/2019,Low Risk,3337
20503.08342,3,1,9,20503.08342,0,N,Y,1/31/2019,High Risk,3755
16367.82349,41,9,5,16367.82349,0,Y,N,1/31/2019,Low Risk,1331
15410.42756,9,9,1,15410.42756,0,Y,Y,1/31/2019,High Risk,5331
15641.68969,10,1,5,15641.68969,0,N,Y,1/31/2019,Low Risk,7347
29948.42972,15,1,1,29948.42972,0,Y,Y,1/31/2019,High Risk,5126
12814.99867,20,9,9,12814.99867,0,N,N,1/31/2019,Low Risk,1734
25468.57486,43,5,5,25468.57486,0,Y,Y,1/31/2019,Low Risk,1705
11088.89701,21,5,9,11088.89701,0,Y,N,1/31/2019,Low Risk,8122
27586.68602,32,5,5,27586.68602,0,N,N,1/31/2019,Low Risk,1563
10794.30222,44,9,5,10794.30222,0,N,N,1/31/2019,High Risk,9422
19441.78524,14,5,1,19441.78524,0,N,Y,1/31/2019,High Risk,2740
17974.71169,8,5,1,17974.71169,0,N,Y,1/31/2019,Low Risk,6361
21263.0026,25,1,9,21263.0026,0,Y,Y,1/31/2019,High Risk,6354
22207.91543,44,1,9,22207.91543,0,N,Y,1/31/2019,Low Risk,1466
10823.04571,17,5,1,10823.04571,0,N,N,1/31/2019,Low Risk,2388
17000.00104,28,5,5,17000.00104,0,N,N,1/31/2019,High Risk,7151
18718.58942,12,9,1,18718.58942,0,N,Y,1/31/2019,Low Risk,6533
17748.88941,11,1,5,17748.88941,0,N,N,1/31/2019,Low Risk,1510
18095.18789,30,5,1,18095.18789,0,Y,Y,1/31/2019,Low Risk,7099
15829.60265,23,1,9,15829.60265,0,Y,N,1/31/2019,Low Risk,8430
18847.40523,2,9,5,18847.40523,0,N,Y,1/31/2019,Low Risk,3553
25420.66326,13,9,9,25420.66326,0,Y,N,1/31/2019,Low Risk,5014
17750.95922,4,5,9,17750.95922,0,Y,Y,1/31/2019,Low Risk,3600
28052.45056,11,1,5,28052.45056,0,N,Y,1/31/2019,Low Risk,1636
21077.21775,24,1,9,21077.21775,0,N,Y,1/31/2019,High Risk,6651
26129.14766,50,1,9,26129.14766,0,N,N,1/31/2019,Low Risk,5296
24010.57938,29,1,9,24010.57938,0,N,N,1/31/2019,Low Risk,8066
24820.49243,23,1,1,24820.49243,0,N,Y,1/31/2019,Low Risk,5187
13223.56044,47,9,9,13223.56044,0,Y,Y,1/31/2019,Low Risk,4101
24202.55681,46,9,9,24202.55681,0,N,Y,1/31/2019,Low Risk,5537
10860.7038,43,1,1,10860.7038,0,N,N,1/31/2019,Low Risk,3617
16540.50382,36,5,9,16540.50382,0,N,Y,1/31/2019,Low Risk,7762
18718.54775,48,9,1,18718.54775,0,N,Y,1/31/2019,Low Risk,9114
27302.7402,18,9,9,27302.7402,0,Y,N,1/31/2019,High Risk,8866
12574.7425,22,5,9,12574.7425,0,Y,Y,1/31/2019,High Risk,3808
11562.08034,18,9,5,11562.08034,0,Y,Y,1/31/2019,Low Risk,5023
22466.80891,44,1,5,22466.80891,0,N,N,1/31/2019,Low Risk,6154
15462.95044,23,1,5,15462.95044,0,N,N,1/31/2019,High Risk,7297
17154.56027,14,9,9,17154.56027,0,N,Y,1/31/2019,High Risk,2870
19902.08078,23,9,1,19902.08078,0,N,N,1/31/2019,Low Risk,2552
21578.93565,46,9,5,21578.93565,0,N,N,1/31/2019,Low Risk,5216
19159.49498,1,1,1,19159.49498,0,Y,N,1/31/2019,Low Risk,4646
28855.25937,47,9,5,28855.25937,0,Y,Y,1/31/2019,Low Risk,1696
19614.51593,31,5,5,19614.51593,0,Y,N,1/31/2019,Low Risk,3631
24641.91791,31,1,5,24641.91791,0,N,Y,1/31/2019,Low Risk,9911
25193.48561,22,5,5,25193.48561,0,N,N,1/31/2019,High Risk,1340
19694.43257,11,5,1,19694.43257,0,Y,N,1/31/2019,High Risk,2558
17592.01189,18,5,9,17592.01189,0,Y,N,1/31/2019,Low Risk,7974
23123.83499,3,5,9,23123.83499,0,Y,N,1/31/2019,High Risk,6136
16692.3803,37,9,5,16692.3803,0,N,N,1/31/2019,Low Risk,3951
20328.00745,4,9,5,20328.00745,0,N,N,1/31/2019,Low Risk,6043
13965.25888,1,5,1,13965.25888,0,N,Y,1/31/2019,Low Risk,3215
21748.04145,39,5,9,21748.04145,0,Y,N,1/31/2019,Low Risk,8531
12206.32461,31,9,9,12206.32461,0,Y,N,1/31/2019,Low Risk,9800
22597.25867,45,5,9,22597.25867,0,Y,Y,1/31/2019,High Risk,5348
23851.87188,30,9,9,23851.87188,0,N,Y,1/31/2019,High Risk,5294
13647.7172,24,1,1,13647.7172,0,Y,Y,1/31/2019,High Risk,3805
25587.65754,39,5,5,25587.65754,0,Y,Y,1/31/2019,High Risk,6800
16337.32921,40,9,1,16337.32921,0,Y,N,1/31/2019,High Risk,2838
24859.59747,15,1,1,24859.59747,0,Y,Y,1/31/2019,High Risk,9171
13081.54951,24,1,9,13081.54951,0,N,Y,1/31/2019,Low Risk,4697
26401.40004,32,5,5,26401.40004,0,N,N,1/31/2019,High Risk,8657
21321.67076,44,9,5,21321.67076,0,N,Y,1/31/2019,Low Risk,8521
21968.37798,47,5,9,21968.37798,0,N,Y,1/31/2019,Low Risk,9721
24519.12477,35,9,9,24519.12477,0,N,Y,1/31/2019,High Risk,1915
17402.66515,46,1,1,17402.66515,0,Y,N,1/31/2019,Low Risk,2929
17865.54081,29,9,5,17865.54081,0,Y,N,1/31/2019,High Risk,4046
21851.19166,16,9,9,21851.19166,0,Y,Y,1/31/2019,Low Risk,4922
17847.95028,4,1,5,17847.95028,0,N,Y,1/31/2019,Low Risk,1895
21022.99825,34,1,9,21022.99825,0,N,N,1/31/2019,High Risk,5490
17542.63765,48,9,1,17542.63765,0,Y,N,1/31/2019,Low Risk,7434
14937.20038,5,9,9,14937.20038,0,Y,Y,1/31/2019,High Risk,4667
27452.38079,45,1,1,27452.38079,0,Y,Y,1/31/2019,Low Risk,6625
10358.56199,43,9,5,10358.56199,0,N,N,1/31/2019,Low Risk,2322
12341.00471,12,9,1,12341.00471,0,N,N,1/31/2019,High Risk,1484
16001.64727,45,5,5,16001.64727,0,Y,N,1/31/2019,Low Risk,3947
19559.83578,49,5,1,19559.83578,0,Y,Y,1/31/2019,High Risk,9304
29670.42479,48,9,9,29670.42479,0,N,Y,1/31/2019,Low Risk,6576
22150.39818,1,5,5,22150.39818,0,N,Y,1/31/2019,High Risk,6676
25270.719,43,9,9,25270.719,0,Y,Y,1/31/2019,Low Risk,3114
20646.30811,4,5,1,20646.30811,0,N,Y,1/31/2019,High Risk,4701
20283.79761,12,1,1,20283.79761,0,N,N,1/31/2019,Low Risk,6845
29751.2877,34,1,9,29751.2877,0,N,Y,1/31/2019,Low Risk,1363
22667.52609,30,9,1,22667.52609,0,Y,Y,1/31/2019,Low Risk,5455
29765.42066,45,9,9,29765.42066,0,Y,N,1/31/2019,Low Risk,2015
27323.35186,36,9,5,27323.35186,0,N,Y,1/31/2019,Low Risk,1139
26677.36973,28,1,5,26677.36973,0,N,Y,1/31/2019,Low Risk,7406
27843.10218,24,1,9,27843.10218,0,Y,Y,1/31/2019,High Risk,6714
27561.12692,8,5,5,27561.12692,0,Y,N,1/31/2019,High Risk,6371
21049.27317,4,1,9,21049.27317,0,N,Y,1/31/2019,High Risk,1928
13858.72851,27,1,1,13858.72851,0,Y,N,1/31/2019,Low Risk,1780
24539.46277,33,5,1,24539.46277,0,N,N,1/31/2019,High Risk,5483
23903.5683,46,9,1,23903.5683,0,N,N,1/31/2019,High Risk,5529
19959.36185,28,9,1,19959.36185,0,Y,Y,1/31/2019,Low Risk,9991
21319.99258,32,1,1,21319.99258,0,Y,N,1/31/2019,High Risk,7719
23894.54836,27,1,5,23894.54836,0,N,N,1/31/2019,Low Risk,9147
17989.03336,28,1,9,17989.03336,0,Y,Y,1/31/2019,Low Risk,8843
14473.95597,3,5,5,14473.95597,0,Y,Y,1/31/2019,High Risk,7067
28477.22323,48,5,9,28477.22323,0,N,Y,1/31/2019,Low Risk,6728
20350.71322,16,9,1,20350.71322,0,Y,N,1/31/2019,Low Risk,9198
14973.11571,33,1,1,14973.11571,0,Y,Y,1/31/2019,Low Risk,6536
26612.8626,32,1,9,26612.8626,0,Y,Y,1/31/2019,Low Risk,8989
17775.80743,10,1,1,17775.80743,0,N,Y,1/31/2019,High Risk,2988
21590.38726,3,1,1,21590.38726,0,N,Y,1/31/2019,Low Risk,1487
22441.7037,9,1,9,22441.7037,0,Y,N,1/31/2019,Low Risk,3506
28999.38592,23,9,5,28999.38592,0,N,N,1/31/2019,High Risk,7268
19222.8114,44,5,9,19222.8114,0,N,N,1/31/2019,Low Risk,5591
19700.25824,37,9,5,19700.25824,0,N,N,1/31/2019,Low Risk,3909
29359.03661,37,1,5,29359.03661,0,Y,N,1/31/2019,High Risk,8688
28655.39861,6,1,1,28655.39861,0,Y,Y,1/31/2019,Low Risk,3383
29379.54991,25,5,1,29379.54991,0,N,Y,1/31/2019,Low Risk,6795
12658.92387,24,5,1,12658.92387,0,Y,Y,1/31/2019,Low Risk,4394
19524.5781,37,9,1,19524.5781,0,N,N,1/31/2019,Low Risk,7398
26073.69746,25,9,1,26073.69746,0,N,Y,1/31/2019,High Risk,7725
18634.02433,16,1,5,18634.02433,0,N,N,1/31/2019,High Risk,3787
28264.43964,30,9,9,28264.43964,0,N,N,1/31/2019,Low Risk,4077
17506.74317,36,9,9,17506.74317,0,Y,Y,1/31/2019,Low Risk,8568
14077.24614,46,9,1,14077.24614,0,Y,N,1/31/2019,Low Risk,3908
14606.63215,36,9,9,14606.63215,0,Y,N,1/31/2019,Low Risk,3129
15370.76964,49,5,9,15370.76964,0,N,Y,1/31/2019,High Risk,7842
16243.41446,10,1,5,16243.41446,0,N,N,1/31/2019,High Risk,4289
28733.79033,11,5,5,28733.79033,0,N,Y,1/31/2019,High Risk,2463
15868.01433,44,5,9,15868.01433,0,N,N,1/31/2019,High Risk,3361
27712.7398,42,1,9,27712.7398,0,N,Y,1/31/2019,Low Risk,4096
23520.71671,23,1,9,23520.71671,0,Y,Y,1/31/2019,Low Risk,3982
13149.44436,16,5,9,13149.44436,0,N,Y,1/31/2019,Low Risk,6232
23898.23468,19,5,5,23898.23468,0,Y,Y,1/31/2019,Low Risk,8707
11292.8064,25,9,9,11292.8064,0,N,Y,1/31/2019,Low Risk,4081
25003.37063,34,1,9,25003.37063,0,Y,N,1/31/2019,High Risk,2310
15888.73477,23,5,9,15888.73477,0,Y,Y,1/31/2019,Low Risk,9209
28196.48541,23,9,1,28196.48541,0,Y,Y,1/31/2019,Low Risk,9657
23302.66015,2,1,1,23302.66015,0,N,N,1/31/2019,Low Risk,4086
12251.14429,5,1,9,12251.14429,0,Y,Y,1/31/2019,Low Risk,3406
27147.51577,44,5,5,27147.51577,0,Y,Y,1/31/2019,Low Risk,8640
17539.23742,32,1,9,17539.23742,0,Y,N,1/31/2019,Low Risk,5310
18324.38005,4,9,1,18324.38005,0,Y,N,1/31/2019,Low Risk,1865
11719.27578,43,1,1,11719.27578,0,N,N,1/31/2019,High Risk,9782
18250.03279,28,1,1,18250.03279,0,N,N,1/31/2019,Low Risk,9402
19292.50352,49,5,1,19292.50352,0,N,Y,1/31/2019,High Risk,4142
20454.09149,38,9,1,20454.09149,0,Y,Y,1/31/2019,High Risk,5685
18017.34369,16,5,9,18017.34369,0,Y,Y,1/31/2019,High Risk,8550
11382.18839,17,1,1,11382.18839,0,Y,N,1/31/2019,Low Risk,1978
27400.34356,38,1,1,27400.34356,0,Y,N,1/31/2019,Low Risk,2324
23683.28448,14,9,9,23683.28448,0,N,N,1/31/2019,Low Risk,3890
29263.86214,39,5,9,29263.86214,0,N,Y,1/31/2019,Low Risk,7951
25331.56897,1,1,9,25331.56897,0,Y,Y,1/31/2019,Low Risk,8738
18381.32608,17,1,9,18381.32608,0,N,Y,1/31/2019,Low Risk,1762
22641.39732,15,9,5,22641.39732,0,N,N,1/31/2019,Low Risk,6674
13427.04563,20,1,5,13427.04563,0,Y,N,1/31/2019,Low Risk,6833
24556.59926,17,5,5,24556.59926,0,Y,Y,1/31/2019,High Risk,3748
24004.83071,25,9,9,24004.83071,0,N,N,1/31/2019,Low Risk,7651
23113.03515,45,9,5,23113.03515,0,N,Y,1/31/2019,Low Risk,5244
28792.0643,45,5,9,28792.0643,0,N,N,1/31/2019,High Risk,2242
24219.56914,33,5,9,24219.56914,0,Y,Y,1/31/2019,High Risk,4047
12540.15106,20,5,5,12540.15106,0,N,N,1/31/2019,Low Risk,1552
10547.88922,27,1,9,10547.88922,0,N,Y,1/31/2019,Low Risk,4786
18201.90018,3,9,9,18201.90018,0,Y,N,1/31/2019,High Risk,7126
11844.82801,3,5,1,11844.82801,0,N,N,1/31/2019,Low Risk,7892
19880.66671,39,1,1,19880.66671,0,Y,Y,1/31/2019,Low Risk,7124
28484.03813,11,9,1,28484.03813,0,Y,N,1/31/2019,Low Risk,7345
14831.70368,29,9,5,14831.70368,0,N,N,1/31/2019,Low Risk,9553
23654.83954,3,5,5,23654.83954,0,N,Y,1/31/2019,Low Risk,3306
27409.07406,31,5,9,27409.07406,0,N,Y,1/31/2019,Low Risk,1177
27552.38785,21,1,5,27552.38785,0,Y,N,1/31/2019,High Risk,4467
11354.62152,25,1,5,11354.62152,0,Y,Y,1/31/2019,Low Risk,7377
19976.84905,15,5,1,19976.84905,0,Y,Y,1/31/2019,Low Risk,8936
16012.74489,28,5,5,16012.74489,0,Y,N,1/31/2019,High Risk,3223
10778.16433,9,9,1,10778.16433,0,N,N,1/31/2019,Low Risk,7280
11456.12293,16,1,9,11456.12293,0,Y,Y,1/31/2019,Low Risk,2927
13692.21154,25,5,1,13692.21154,0,N,N,1/31/2019,High Risk,1382
19087.79798,31,5,1,19087.79798,0,N,N,1/31/2019,Low Risk,4607
10808.1392,44,1,5,10808.1392,0,N,N,1/31/2019,Low Risk,2834
13056.70423,9,9,1,13056.70423,0,Y,Y,1/31/2019,Low Risk,3710
20433.61791,16,9,9,20433.61791,0,Y,Y,1/31/2019,High Risk,5098
10358.06321,20,5,9,10358.06321,0,Y,Y,1/31/2019,Low Risk,9637
20216.10829,1,9,1,20216.10829,0,Y,Y,1/31/2019,Low Risk,6610
28896.40728,28,1,5,28896.40728,0,Y,Y,1/31/2019,High Risk,2570
12674.45933,18,9,9,12674.45933,0,Y,Y,1/31/2019,High Risk,8963
21697.99653,19,9,9,21697.99653,0,N,Y,1/31/2019,Low Risk,5041
16533.32893,42,5,9,16533.32893,0,Y,Y,1/31/2019,Low Risk,3733
26293.21672,8,5,1,26293.21672,0,N,N,1/31/2019,Low Risk,8233
18008.86551,15,5,5,18008.86551,0,Y,Y,1/31/2019,Low Risk,1196
11218.2374,8,9,1,11218.2374,0,N,Y,1/31/2019,Low Risk,6586
14450.04802,35,9,1,14450.04802,0,Y,Y,1/31/2019,Low Risk,7284
15658.12676,47,1,9,15658.12676,0,Y,N,1/31/2019,Low Risk,1521
26344.15821,33,9,1,26344.15821,0,Y,Y,1/31/2019,Low Risk,1297
29994.01699,32,5,5,29994.01699,0,N,N,1/31/2019,Low Risk,8666
20956.60733,20,9,9,20956.60733,0,N,N,1/31/2019,Low Risk,2380
29116.3463,13,5,1,29116.3463,0,Y,N,1/31/2019,Low Risk,1842
22260.16178,35,1,5,22260.16178,0,N,Y,1/31/2019,High Risk,5038
25897.37533,5,1,5,25897.37533,0,N,N,1/31/2019,Low Risk,6666
20429.58878,23,5,1,20429.58878,0,Y,Y,1/31/2019,High Risk,1390
25892.05231,21,9,1,25892.05231,0,N,N,1/31/2019,Low Risk,2800
11001.48307,6,9,9,11001.48307,0,N,N,1/31/2019,Low Risk,9895
21707.48997,12,9,5,21707.48997,0,N,N,1/31/2019,High Risk,3685
